Epoch,Ep_Reward,Ep_Adv_Reward
249.0,0.0,-21.169203067600943
250.0,0.0,-21.537180687498804
251.0,0.0,-22.528474506683345
252.0,0.0,-27.927352097142652
253.0,0.0,-19.846872496995882
254.0,0.0,-16.32304246000017
255.0,0.0,-25.610619390006054
256.0,0.0,-22.776050814674853
257.0,0.0,-30.570662584468575
258.0,0.0,-36.10778290096444
259.0,0.0,-29.00524304352936
260.0,0.0,-20.950369764481934
261.0,0.0,-35.04748006088385
262.0,0.0,-18.77213145637356
263.0,0.0,-36.88632674943128
264.0,0.0,-24.915957982823585
265.0,0.0,-25.80709248351544
266.0,0.0,-26.575813475903942
267.0,0.0,-38.565431490405686
268.0,0.0,-21.47527992908501
269.0,0.0,-24.05173690016577
270.0,0.0,-18.77665476299467
271.0,0.0,-31.471568413332506
272.0,0.0,-24.718923485113102
273.0,0.0,-31.417218298383663
274.0,0.0,-36.060568665946214
275.0,0.0,-23.087601462122386
276.0,0.0,-29.898184648407746
277.0,0.0,-35.39456684642335
278.0,0.0,-21.63907791465617
279.0,0.0,-23.359853936642732
280.0,0.0,-19.828738470788053
281.0,0.0,-17.765353643969757
282.0,0.0,-29.634312218216536
283.0,0.0,-15.895139335582838
284.0,0.0,-32.18198671970404
285.0,0.0,-19.873942268569866
286.0,0.0,-21.44364969700099
287.0,0.0,-19.863600300242204
288.0,0.0,-38.620023657944955
289.0,0.0,-24.852631643744942
290.0,0.0,-22.33765449694559
291.0,0.0,-22.38801783339266
292.0,0.0,-22.376656696985535
293.0,0.0,-24.720400939042197
294.0,0.0,-26.34342812658052
295.0,0.0,-23.951942601252238
296.0,0.0,-26.15969311002604
297.0,0.0,-19.256027361921852
298.0,0.0,-19.121909586582014
299.0,0.0,-22.302310152746443
300.0,0.0,-19.04927587757195
301.0,0.0,-24.25359713298226
302.0,0.0,-17.890257593523348
303.0,0.0,-23.96143946364139
304.0,0.0,-30.799831837781543
305.0,0.0,-19.82805262526786
306.0,0.0,-31.33127806965435
307.0,0.0,-40.80350488604728
308.0,0.0,-22.314397197950953
309.0,0.0,-21.771259950556207
310.0,0.0,-43.04101598049219
311.0,0.0,-22.029227615199655
312.0,0.0,-20.45251770237913
313.0,0.0,-20.404607079049665
314.0,0.0,-16.929973222057633
315.0,0.0,-32.356215147044004
316.0,0.0,-35.99676899653535
317.0,0.0,-25.075348933851373
318.0,0.0,-28.612333555778346
319.0,0.0,-19.79616471096034
320.0,0.0,-31.568071808855073
321.0,0.0,-28.766368774561577
322.0,0.0,-24.60454777805025
323.0,0.0,-25.24183616992507
324.0,0.0,-21.89273115069657
325.0,0.0,-23.29517366492301
326.0,0.0,-26.193582108560836
327.0,0.0,-24.330592788881308
328.0,0.0,-20.30901235394011
329.0,0.0,-25.35122557875988
330.0,0.0,-22.143277551879947
331.0,0.0,-22.354172361568452
332.0,0.0,-22.243207012007616
333.0,0.0,-17.77027693929737
334.0,0.0,-21.864590853219088
335.0,0.0,-24.96075703494371
336.0,0.0,-18.137968492975112
337.0,0.0,-23.91592678646854
338.0,0.0,-23.17923692941701
339.0,0.0,-22.359493139189926
340.0,0.0,-20.774369175363116
341.0,0.0,-28.14788702728394
342.0,0.0,-37.21509495323591
343.0,0.0,-16.271042085518253
344.0,0.0,-25.066839038547986
345.0,0.0,-21.7510976511151
346.0,0.0,-34.63159391032798
347.0,0.0,-22.517723897325887
348.0,0.0,-19.352906519542184
349.0,0.0,-22.06779247746051
350.0,0.0,-19.398458946848418
351.0,0.0,-42.25577357580408
352.0,0.0,-31.657609264200055
353.0,0.0,-23.3586804777886
354.0,0.0,-24.959783433456444
355.0,0.0,-21.644651333225617
356.0,0.0,-24.30916046310263
357.0,0.0,-29.846754079423718
358.0,0.0,-41.282650881974725
359.0,0.0,-22.128688912597656
360.0,0.0,-25.998149166856543
361.0,0.0,-27.098464692638345
362.0,0.0,-32.093330324139686
363.0,0.0,-24.404434112589165
364.0,0.0,-18.21744143295896
365.0,0.0,-45.93974601726367
366.0,0.0,-21.90865208177958
367.0,0.0,-22.16449638205139
368.0,0.0,-17.707837252582692
369.0,0.0,-24.541812216938474
370.0,0.0,-20.16103609532668
371.0,0.0,-15.715797744554532
372.0,0.0,-18.21005944365517
373.0,0.0,-21.543264171051774
374.0,0.0,-28.443244924140654
375.0,0.0,-44.93086802780567
376.0,0.0,-16.414049683749415
377.0,0.0,-16.20388971834829
378.0,0.0,-21.7323236058442
379.0,0.0,-20.68562988549528
380.0,0.0,-31.38203526344095
381.0,0.0,-23.826617385772362
382.0,0.0,-26.20487136005694
383.0,0.0,-21.69767568198317
384.0,0.0,-20.535256229280186
385.0,0.0,-28.583528113939455
386.0,0.0,-16.8236487889214
387.0,0.0,-24.70716786233181
388.0,0.0,-20.344005140250832
389.0,0.0,-23.49266465054803
390.0,0.0,-21.959690015999527
391.0,0.0,-22.24826890121342
392.0,0.0,-23.88746918192853
393.0,0.0,-27.776413922402334
394.0,0.0,-28.06899435506967
395.0,0.0,-23.830230727904897
396.0,0.0,-27.581445123977012
397.0,0.0,-24.60265423179906
398.0,0.0,-32.723566582805624
399.0,0.0,-27.726147731970336
400.0,0.0,-34.03743327992706
401.0,0.0,-30.299859548683024
402.0,0.0,-22.476851018550928
403.0,0.0,-31.435163006598565
404.0,0.0,-29.266127090161397
405.0,0.0,-16.508943747951896
406.0,0.0,-24.762143334704067
407.0,0.0,-34.68921176323546
408.0,0.0,-20.138569990222777
409.0,0.0,-34.68706201212844
410.0,0.0,-31.598390776814067
411.0,0.0,-23.071814077348204
412.0,0.0,-29.344162717087272
413.0,0.0,-25.708579900438227
414.0,0.0,-26.627453480763418
415.0,0.0,-26.314413991678073
416.0,0.0,-23.48567619199001
417.0,0.0,-24.4332931415195
418.0,0.0,-27.977562638584725
419.0,0.0,-29.381814081449004
420.0,0.0,-19.954686751744386
421.0,0.0,-20.379481822006824
422.0,0.0,-35.18376225187265
423.0,0.0,-24.887965059478866
424.0,0.0,-28.567157813099875
425.0,0.0,-28.147332456076978
426.0,0.0,-25.319832317102176
427.0,0.0,-27.959195391264128
428.0,0.0,-30.783833031053156
429.0,0.0,-27.97407814798358
430.0,0.0,-24.489908048352362
431.0,0.0,-27.59393900414956
432.0,0.0,-25.734128050180068
433.0,0.0,-21.07178477373496
434.0,0.0,-31.68702296815262
435.0,0.0,-28.633899083986005
436.0,0.0,-21.669535054641177
437.0,0.0,-27.05624361519827
438.0,0.0,-20.027072046900138
439.0,0.0,-22.438123234197697
440.0,0.0,-24.130028642344858
441.0,0.0,-31.048292768687567
442.0,0.0,-28.273138029588782
443.0,0.0,-23.953474646991797
444.0,0.0,-27.37101878679832
445.0,0.0,-22.034547584839324
446.0,0.0,-29.680585243828922
447.0,0.0,-29.6283018105894
448.0,0.0,-34.72134835631459
449.0,0.0,-26.02877858098417
450.0,0.0,-36.149284497563734
451.0,0.0,-21.866156880141112
452.0,0.0,-17.65119571063614
453.0,0.0,-28.612889073592086
454.0,0.0,-20.609187568659443
455.0,0.0,-31.570549721101607
456.0,0.0,-47.436611538474104
457.0,0.0,-28.876181167617357
458.0,0.0,-27.965014641379078
459.0,0.0,-39.402792716268294
460.0,0.0,-30.529724983777275
461.0,0.0,-27.110302533819272
462.0,0.0,-14.919485893265039
463.0,0.0,-24.218079998428927
464.0,0.0,-40.56163407140014
465.0,0.0,-31.777282791118648
466.0,0.0,-23.75918678984958
467.0,0.0,-27.691064051852948
468.0,0.0,-29.463534810612057
469.0,0.0,-33.61484161426442
470.0,0.0,-26.473876720691273
471.0,0.0,-36.24528353895292
472.0,0.0,-28.205395237716967
473.0,0.0,-22.964738873652568
474.0,0.0,-36.45671861091987
475.0,0.0,-33.28733971976137
476.0,0.0,-31.425191558902156
477.0,0.0,-27.38016967042121
478.0,0.0,-18.39342647794509
479.0,0.0,-20.402878723380674
480.0,0.0,-28.590417849395205
481.0,0.0,-32.89885878269716
482.0,0.0,-21.049785098462593
483.0,0.0,-36.209575665132135
484.0,0.0,-34.43033897826813
485.0,0.0,-25.197979580543404
486.0,0.0,-24.405762277112967
487.0,0.0,-27.9830407013952
488.0,0.0,-20.991155540411174
489.0,0.0,-28.176143351813725
490.0,0.0,-30.03630391791978
491.0,0.0,-24.055728460609856
492.0,0.0,-23.640366681371603
493.0,0.0,-31.292034147583365
494.0,0.0,-21.581402690032355
495.0,0.0,-20.494780581478047
496.0,0.0,-25.085676164298043
497.0,0.0,-32.11707419545823
498.0,0.0,-22.869398201270506
499.0,0.0,-29.937638174086576
500.0,0.0,-31.377046209653116
501.0,0.0,-19.44917517488755
502.0,0.0,-20.383219483222724
503.0,0.0,-24.681844142568114
504.0,0.0,-20.629891620523924
505.0,0.0,-22.138740230261867
506.0,0.0,-25.400108768033924
507.0,0.0,-29.199061417007307
508.0,0.0,-23.487697971723634
509.0,0.0,-44.310687189071864
510.0,0.0,-24.58256676052722
511.0,0.0,-20.890506529459614
512.0,0.0,-29.4861973837801
513.0,0.0,-27.125802018268313
514.0,0.0,-29.818785671178485
515.0,0.0,-23.403414956340914
516.0,0.0,-21.20696472431147
517.0,0.0,-23.78735373125874
518.0,0.0,-22.72062603951282
519.0,0.0,-26.28030221596655
520.0,0.0,-23.826150184545998
521.0,0.0,-34.45940205252235
522.0,0.0,-21.115764770773204
523.0,0.0,-25.872671377559133
524.0,0.0,-23.526998261822392
525.0,0.0,-22.017131013991026
526.0,0.0,-26.86567479311336
527.0,0.0,-29.707097751096608
528.0,0.0,-36.154952912253606
529.0,0.0,-30.97502885922762
530.0,0.0,-26.774346405928977
531.0,0.0,-24.721175660330875
532.0,0.0,-22.896161345822264
533.0,0.0,-25.115458007676104
534.0,0.0,-37.399040289224615
535.0,0.0,-27.438191036318244
536.0,0.0,-29.894510234283995
537.0,0.0,-28.07397919312072
538.0,0.0,-20.474744152784773
539.0,0.0,-21.54609375087991
540.0,0.0,-31.947772143908985
541.0,0.0,-30.295111475369435
542.0,0.0,-30.245657654282905
543.0,0.0,-33.02969659044339
544.0,0.0,-14.042573175836912
545.0,0.0,-18.923435505242708
546.0,0.0,-35.21032126289123
547.0,0.0,-22.248668201733622
548.0,0.0,-23.780987436154675
549.0,0.0,-25.070814708113044
550.0,0.0,-25.783320670009154
551.0,0.0,-29.1000683031777
552.0,0.0,-23.689887765279476
553.0,0.0,-28.370167131480944
554.0,0.0,-23.743779507353327
555.0,0.0,-28.218047590599735
556.0,0.0,-21.128874629064946
557.0,0.0,-19.570203038218203
558.0,0.0,-21.46970332850208
559.0,0.0,-32.18326928567074
560.0,0.0,-35.463713406474135
561.0,0.0,-24.823814503615722
562.0,0.0,-30.15144123858886
563.0,0.0,-33.228466457169645
564.0,0.0,-27.497472589754153
565.0,0.0,-46.874468440319674
566.0,0.0,-22.858403664550437
567.0,0.0,-22.189705070677068
568.0,0.0,-24.891473829427596
569.0,0.0,-26.26188013637858
570.0,0.0,-27.931394932489578
571.0,0.0,-30.609449488066815
572.0,0.0,-13.320971295027213
573.0,0.0,-39.93120613536884
574.0,0.0,-33.42063054930336
575.0,0.0,-30.313061041555766
576.0,0.0,-26.24181620586787
577.0,0.0,-20.00514025141873
578.0,0.0,-18.637766261128725
579.0,0.0,-20.93205398290521
580.0,0.0,-25.291776041892213
581.0,0.0,-32.71662323766091
582.0,0.0,-19.938654192813154
583.0,0.0,-16.31698992014386
584.0,0.0,-28.240448450618647
585.0,0.0,-45.98174961047563
586.0,0.0,-33.49706582012521
587.0,0.0,-24.161972627582223
588.0,0.0,-32.59199242951789
589.0,0.0,-24.078679741197803
590.0,0.0,-17.999224718122043
591.0,0.0,-23.64290184587992
592.0,0.0,-25.494433280768963
593.0,0.0,-29.44786198709504
594.0,0.0,-23.035188963381323
595.0,0.0,-30.01338137350065
596.0,0.0,-31.958741438677755
597.0,0.0,-39.2127515082472
598.0,0.0,-21.138255149286376
599.0,0.0,-17.0708212982958
600.0,0.0,-22.762734713736407
601.0,0.0,-18.76417949613071
602.0,0.0,-27.45404865469961
603.0,0.0,-28.543340055628263
604.0,0.0,-32.82680147710833
605.0,0.0,-27.025921275278783
606.0,0.0,-30.07643590454337
607.0,0.0,-24.724728434729677
608.0,0.0,-31.291725895899656
609.0,0.0,-19.59193060841943
610.0,0.0,-32.47578618952807
611.0,0.0,-36.6527485591899
612.0,0.0,-27.21227485134091
613.0,0.0,-18.96392535932042
614.0,0.0,-24.72236381109796
615.0,0.0,-23.784465648124943
616.0,0.0,-26.331771327938558
617.0,0.0,-23.155414333205265
618.0,0.0,-19.756643123127827
619.0,0.0,-27.260097432823216
620.0,0.0,-24.45476366295108
621.0,0.0,-28.575475354988065
622.0,0.0,-16.539998937389058
623.0,0.0,-22.64895129931555
624.0,0.0,-23.139479363643552
625.0,0.0,-28.812362810831317
626.0,0.0,-19.239906530377944
627.0,0.0,-22.567826724031026
628.0,0.0,-18.526286965920256
629.0,0.0,-23.989196655885138
630.0,0.0,-17.198518485767153
631.0,0.0,-30.032690358498694
632.0,0.0,-27.337451992501876
633.0,0.0,-24.63833078893979
634.0,0.0,-23.617118476047786
635.0,0.0,-20.823717004396336
636.0,0.0,-23.186355134066353
637.0,0.0,-37.00027680538781
638.0,0.0,-28.330301483085105
639.0,0.0,-37.291150272484515
640.0,0.0,-25.368405621314757
641.0,0.0,-29.82929135014873
642.0,0.0,-29.524148924484336
643.0,0.0,-33.925894874298976
644.0,0.0,-33.95842294294651
645.0,0.0,-16.777498904864302
646.0,0.0,-26.050630424016873
647.0,0.0,-23.934232089832523
648.0,0.0,-26.94932441196614
649.0,0.0,-30.808168033334333
650.0,0.0,-31.358478817049377
651.0,0.0,-25.807721311593838
652.0,0.0,-35.7435686146616
653.0,0.0,-25.46027266275972
654.0,0.0,-25.304690224106544
655.0,0.0,-30.448709376771685
656.0,0.0,-29.433758659210685
657.0,0.0,-18.503279371149873
658.0,0.0,-17.391171668661308
659.0,0.0,-24.878559535539445
660.0,0.0,-29.26421436089721
661.0,0.0,-32.89134711060773
662.0,0.0,-15.678989959135514
663.0,0.0,-23.35999885785039
664.0,0.0,-24.08678405068297
665.0,0.0,-18.89662908266549
666.0,0.0,-21.876057847261865
667.0,0.0,-22.941040902578393
668.0,0.0,-21.251083842939387
669.0,0.0,-17.10771465715489
670.0,0.0,-20.821000714252243
671.0,0.0,-27.838471264440216
672.0,0.0,-32.21648895390193
673.0,0.0,-26.0054132060619
674.0,0.0,-37.43838380841103
675.0,0.0,-33.635277240449575
676.0,0.0,-25.140154351269004
677.0,0.0,-22.168481153991223
678.0,0.0,-28.521701668546374
679.0,0.0,-24.90435009278056
680.0,0.0,-18.087826024166574
681.0,0.0,-25.12205495095229
682.0,0.0,-24.334905038548374
683.0,0.0,-25.55777118853825
684.0,0.0,-19.19240184528328
685.0,0.0,-32.58185681716865
686.0,0.0,-31.97397179527708
687.0,0.0,-17.699052846154043
688.0,0.0,-31.303089961806236
689.0,0.0,-19.588998574124354
690.0,0.0,-24.0862029524278
691.0,0.0,-18.377385171830845
692.0,0.0,-22.410998653691223
693.0,0.0,-31.73742325107716
694.0,0.0,-21.042284814675284
695.0,0.0,-31.16774524373404
696.0,0.0,-26.302821448274436
697.0,0.0,-28.899292679931158
698.0,0.0,-33.707080314370856
699.0,0.0,-33.21944709656163
700.0,0.0,-21.758333976120174
701.0,0.0,-29.934096061949703
702.0,0.0,-17.882630421289175
703.0,0.0,-22.62057631851779
704.0,0.0,-25.29207408048589
705.0,0.0,-23.664021883901924
706.0,0.0,-27.856708579429917
707.0,0.0,-26.016343430424516
708.0,0.0,-19.256804321817377
709.0,0.0,-23.58530815373191
710.0,0.0,-32.154603789496946
711.0,0.0,-20.890210973724606
712.0,0.0,-18.883745835641747
713.0,0.0,-17.985694995639815
714.0,0.0,-22.828581445665975
715.0,0.0,-26.02125245864501
716.0,0.0,-34.300808794353756
717.0,0.0,-28.462177499705625
718.0,0.0,-27.545009373442284
719.0,0.0,-23.54668877320057
720.0,0.0,-16.487656592565887
721.0,0.0,-19.756866201201714
722.0,0.0,-25.09642900132708
723.0,0.0,-26.901037925587563
724.0,0.0,-23.67634590622844
725.0,0.0,-40.476912475909664
726.0,0.0,-29.992471515226036
727.0,0.0,-21.901156944847898
728.0,0.0,-29.21053425051841
729.0,0.0,-35.73425548119691
730.0,0.0,-32.47985587527963
731.0,0.0,-16.13240844810876
732.0,0.0,-19.394837436616733
733.0,0.0,-37.68097701661547
734.0,0.0,-19.575187415130078
735.0,0.0,-28.91059310933466
736.0,0.0,-26.5971737806531
737.0,0.0,-31.564217714164215
738.0,0.0,-22.030687547485336
739.0,0.0,-32.76813454605661
740.0,0.0,-29.2270925204383
741.0,0.0,-30.068893174128988
742.0,0.0,-20.350115799777793
743.0,0.0,-35.24324723890932
744.0,0.0,-20.53906709946117
745.0,0.0,-26.28815283204395
746.0,0.0,-21.943065764597836
747.0,0.0,-20.410407134043425
748.0,0.0,-26.7581556336553
749.0,0.0,-38.64277239554246
750.0,0.0,-17.89318228622175
751.0,0.0,-28.61000159326784
752.0,0.0,-13.563354363614748
753.0,0.0,-26.67586563054031
754.0,0.0,-23.91686007537861
755.0,0.0,-22.286474742944186
756.0,0.0,-26.928792840850015
757.0,0.0,-24.924946317846064
758.0,0.0,-22.36829128359613
759.0,0.0,-25.046084167107836
760.0,0.0,-35.78269312201209
761.0,0.0,-20.301530857734633
762.0,0.0,-22.965021207681126
763.0,0.0,-23.087097765387092
764.0,0.0,-23.37053124642577
765.0,0.0,-32.96466406170219
766.0,0.0,-24.133309179854393
767.0,0.0,-28.069703496858267
768.0,0.0,-25.07998421208497
769.0,0.0,-32.708178247705746
770.0,0.0,-22.316387383141198
771.0,0.0,-27.78555901042394
772.0,0.0,-24.375638987688927
773.0,0.0,-41.83480553600312
774.0,0.0,-31.660197219833535
775.0,0.0,-23.29730704735528
776.0,0.0,-27.264075952524486
777.0,0.0,-25.410750094220177
778.0,0.0,-26.18172536359141
779.0,0.0,-22.245687481167955
780.0,0.0,-24.257184098846373
781.0,0.0,-19.644469067346616
782.0,0.0,-26.822021020424394
783.0,0.0,-40.07963633854844
784.0,0.0,-36.90158404611657
785.0,0.0,-26.464614173611544
786.0,0.0,-20.851161904031475
787.0,0.0,-29.758419910039684
788.0,0.0,-26.419407009083603
789.0,0.0,-23.245438235352914
790.0,0.0,-39.23750249302242
791.0,0.0,-31.24264437703064
792.0,0.0,-28.828693171058053
793.0,0.0,-20.175713891001283
794.0,0.0,-17.298035133153334
795.0,0.0,-21.983115709395094
796.0,0.0,-22.0761803661579
797.0,0.0,-29.837026387993873
798.0,0.0,-20.57638078238584
799.0,0.0,-22.17785046172738
800.0,0.0,-42.37254410196788
801.0,0.0,-28.97383384132098
802.0,0.0,-35.71967852306845
803.0,0.0,-28.117088135158575
804.0,0.0,-26.770496337294304
805.0,0.0,-27.562506526978712
806.0,0.0,-24.775455105732917
807.0,0.0,-34.30011844286152
808.0,0.0,-26.185888752002363
809.0,0.0,-36.89970116408579
810.0,0.0,-32.52083948579322
811.0,0.0,-22.737124733102327
812.0,0.0,-28.96543374608811
813.0,0.0,-15.9627673174165
814.0,0.0,-19.333384169848056
815.0,0.0,-20.74156375555182
816.0,0.0,-26.18645568769955
817.0,0.0,-31.990161491583073
818.0,0.0,-25.007500419685194
819.0,0.0,-24.255776284148634
